,n_features,n_samples,n_subjects,feature_std,A,B,C,overall_prob_outcome,sd_outcome,time_effect,mean,sd,icc,icc_pred,auc_value_base,auc,auc_individual,auc_individual_sd,total_n,auc_c,auc_c_individual,auc_c_individual_sd,sd_intercept,sd_residual
12194,10,90,150,0.1,0.8,0.3,0.45,0.8,0.25,FALSE,0.786518519,0.271121095,0.430176433,0.385873796,0.76045011,1,1,0,101,1,1,0,0.530994329,0.669878522
12195,10,90,150,0.1,0.8,0.35,0.45,0.1,0.05,FALSE,0.098740741,0.061272401,0.031413558,0.216922192,0.5,1,1,0,133,1,1,0,0.340122767,0.646228593
12196,10,90,150,0.1,0.8,0.35,0.45,0.2,0.05,FALSE,0.198296296,0.069152471,0.01917656,0.182530432,0.5,1,1,0,149,1,1,0,0.366659993,0.775946328
12197,10,90,150,0.1,0.8,0.35,0.45,0.3,0.05,FALSE,0.311333333,0.067573622,0.010297342,0.139080242,0.5,1,1,0,150,1,1,0,0.34756638,0.864741655
12198,10,90,150,0.1,0.8,0.35,0.45,0.4,0.05,FALSE,0.395185185,0.070419086,0.009741372,0.127134812,0.5,1,1,0,150,1,1,0,0.342140741,0.896491415
12199,10,90,150,0.1,0.8,0.35,0.45,0.5,0.05,FALSE,0.499111111,0.070349671,0.008780203,0.12126496,0.520592772,1,1,0,150,1,1,0,0.342412494,0.921745254
12200,10,90,150,0.1,0.8,0.35,0.45,0.6,0.05,FALSE,0.613407407,0.070570473,0.009998211,0.139355514,0.5,0.999800399,0.999791667,0.002551552,150,1,1,0,0.359845065,0.894263215
12201,10,90,150,0.1,0.8,0.3,0.45,0.9,0.25,FALSE,0.877851852,0.276941311,0.70863381,0.472501365,0.875382026,1,1,0,35,1,1,0,0.503513054,0.532010092
12202,10,90,150,0.1,0.8,0.35,0.45,0.7,0.05,FALSE,0.704740741,0.073063099,0.014702345,0.142217902,0.5,1,1,0,150,1,1,0,0.346196877,0.850226233
12203,10,90,150,0.1,0.8,0.35,0.45,0.8,0.05,FALSE,0.795481481,0.061252926,0.012081261,0.147723959,0.5,1,1,0,150,1,1,0,0.328915868,0.790040755
12204,10,90,150,0.1,0.8,0.35,0.45,0.9,0.05,FALSE,0.897925926,0.062435804,0.031761373,0.208548141,0.5,0.998803828,0.999023438,0.011048543,128,1,1,0,0.336930463,0.656370977
12205,10,90,150,0.1,0.8,0.35,0.45,0.1,0.1,FALSE,0.092444444,0.101160062,0.112007451,0.252647863,0.5,1,1,0,96,1,1,0,0.367093626,0.631366696
12206,10,90,150,0.1,0.8,0.35,0.45,0.2,0.1,FALSE,0.194518519,0.105013496,0.059905467,0.212008713,0.5,1,1,0,142,1,1,0,0.395557361,0.762593894
12207,10,90,150,0.1,0.8,0.35,0.45,0.3,0.1,FALSE,0.313481481,0.120729044,0.057220727,0.188927253,0.528842643,1,1,0,150,1,1,0,0.411848911,0.853336893
12208,10,90,150,0.1,0.8,0.35,0.45,0.4,0.1,FALSE,0.401777778,0.108554326,0.038326908,0.14291055,0.535299203,1,1,0,150,1,1,0,0.366483324,0.897501424
12209,10,90,150,0.1,0.8,0.35,0.45,0.5,0.1,FALSE,0.512296296,0.105386824,0.033702609,0.150648289,0.562636339,1,1,0,150,1,1,0,0.381674445,0.906264074
12210,10,90,150,0.1,0.8,0.35,0.45,0.7,0.1,FALSE,0.707703704,0.107864166,0.04561913,0.174523469,0.506010362,0.999825358,0.999871795,0.001570186,150,1,1,0,0.386858179,0.841351027
12211,10,90,150,0.1,0.8,0.35,0.45,0.6,0.1,FALSE,0.615259259,0.100899482,0.032243044,0.173057118,0.52250487,1,1,0,150,1,1,0,0.405936626,0.887362887
12212,10,90,150,0.1,0.8,0.35,0.45,0.8,0.1,FALSE,0.804148148,0.110861365,0.067636179,0.213694652,0.511035611,1,1,0,143,1,1,0,0.39997766,0.767245807
12213,10,90,150,0.1,0.8,0.35,0.45,0.9,0.1,FALSE,0.908814815,0.090306524,0.088214384,0.292271195,0.5,1,1,0,110,1,1,0,0.403987926,0.628649846
12214,10,90,150,0.1,0.8,0.35,0.45,0.2,0.15,FALSE,0.206666667,0.154067668,0.135025683,0.222576143,0.539011139,1,1,0,134,1,1,0,0.403081159,0.753324557
12215,10,90,150,0.1,0.8,0.35,0.45,0.1,0.15,FALSE,0.089555556,0.141164681,0.235510867,0.353513814,0.581893235,1,1,0,79,1,1,0,0.446763382,0.604162827
12216,10,90,150,0.1,0.8,0.35,0.45,0.3,0.15,FALSE,0.320666667,0.167794,0.119349441,0.245977532,0.587855344,1,1,0,149,1,1,0,0.476905644,0.834981562
12217,10,90,150,0.1,0.8,0.35,0.45,0.4,0.15,FALSE,0.395259259,0.159756561,0.096661106,0.20030564,0.602910723,1,1,0,150,1,1,0,0.430515075,0.860208623
12218,10,90,150,0.1,0.8,0.35,0.45,0.5,0.15,FALSE,0.477925926,0.14537352,0.074366308,0.179541497,0.608761462,1,1,0,150,1,1,0,0.416887153,0.891177884
12219,10,90,150,0.1,0.8,0.35,0.45,0.6,0.15,FALSE,0.611777778,0.160439109,0.098282046,0.212510129,0.581329511,1,1,0,149,1,1,0,0.450663408,0.867530928
12220,10,90,150,0.1,0.8,0.35,0.45,0.7,0.15,FALSE,0.705407407,0.152395388,0.10169445,0.16428557,0.536461367,1,1,0,147,1,1,0,0.367477971,0.828820629
12221,10,90,150,0.1,0.8,0.35,0.45,0.8,0.15,FALSE,0.793333333,0.148631451,0.124895307,0.236756263,0.533639706,1,1,0,130,1,1,0,0.420166254,0.754400653
12222,10,90,150,0.1,0.8,0.35,0.45,0.9,0.15,FALSE,0.923407407,0.139499161,0.266492164,0.33436806,0.632896085,1,1,0,67,1,1,0,0.413536472,0.583469961
12223,10,90,150,0.1,0.8,0.35,0.45,0.2,0.2,FALSE,0.211259259,0.21443085,0.267298413,0.288247489,0.661939273,1,1,0,124,1,1,0,0.456184866,0.716840627
12224,10,90,150,0.1,0.8,0.35,0.45,0.3,0.2,FALSE,0.315777778,0.205481555,0.186121727,0.257728254,0.648940941,0.999819495,0.999808429,0.002306819,145,1,1,0,0.476549173,0.808738594
12225,10,90,150,0.1,0.8,0.35,0.45,0.1,0.2,FALSE,0.117111111,0.229791412,0.503447246,0.428792697,0.804234849,0.998792037,0.997727273,0.016854997,55,1,1,0,0.500022309,0.577115271
12226,10,90,150,0.1,0.8,0.35,0.45,0.4,0.2,FALSE,0.386,0.206238883,0.170031005,0.244975166,0.651116002,1,1,0,148,1,1,0,0.477021062,0.837446637
12227,10,90,150,0.1,0.8,0.35,0.45,0.5,0.2,FALSE,0.533555556,0.209942091,0.167643121,0.220668999,0.658936811,1,1,0,148,1,1,0,0.454808857,0.854710871
12228,10,90,150,0.1,0.8,0.35,0.45,0.7,0.2,FALSE,0.706074074,0.199504676,0.182457791,0.235796593,0.619824561,1,1,0,145,1,1,0,0.442345283,0.796337418
12229,10,90,150,0.1,0.8,0.35,0.45,0.6,0.2,FALSE,0.620814815,0.221637174,0.199491209,0.240082143,0.65541662,1,1,0,146,1,1,0,0.467402658,0.831561883
12230,10,90,150,0.1,0.8,0.35,0.45,0.8,0.2,FALSE,0.799185185,0.215368188,0.280464072,0.338909968,0.670988978,1,1,0,113,1,1,0,0.505543608,0.706068371
12231,10,90,150,0.1,0.8,0.35,0.45,0.9,0.2,FALSE,0.887777778,0.196745204,0.38064507,0.387099292,0.71984304,1,1,0,58,1,1,0,0.477773854,0.601182392
12232,10,90,150,0.1,0.8,0.35,0.45,0.3,0.25,FALSE,0.285925926,0.257777092,0.317163992,0.360230179,0.713501314,1,1,0,132,1,1,0,0.565329283,0.753395999
12233,10,90,150,0.1,0.8,0.35,0.45,0.2,0.25,FALSE,0.203185185,0.258600787,0.405315541,0.398501329,0.743322656,1,1,0,93,1,1,0,0.550822194,0.676727584
12234,10,90,150,0.1,0.8,0.35,0.45,0.4,0.25,FALSE,0.437925926,0.251264716,0.24769235,0.295247162,0.697024221,0.999705709,0.999315068,0.008276059,146,1,1,0,0.533415128,0.824120806
12235,10,90,150,0.1,0.8,0.35,0.45,0.1,0.25,FALSE,0.117185185,0.270040142,0.698228747,0.513342193,0.842638889,1,1,0,34,1,1,0,0.547680934,0.533256293
12236,10,90,150,0.1,0.8,0.35,0.45,0.5,0.25,FALSE,0.462666667,0.247004693,0.236529616,0.293883581,0.696954191,1,1,0,144,1,1,0,0.534868412,0.829081919
12237,10,90,150,0.1,0.8,0.35,0.45,0.6,0.25,FALSE,0.597777778,0.263232926,0.279630421,0.319974525,0.70976647,1,1,0,147,1,1,0,0.549321077,0.80081307
12238,10,90,150,0.1,0.8,0.35,0.45,0.7,0.25,FALSE,0.693259259,0.242388126,0.267638579,0.29789692,0.682612252,1,1,0,135,1,1,0,0.507680313,0.779395251
12239,10,90,150,0.1,0.8,0.35,0.45,0.8,0.25,FALSE,0.761111111,0.254721754,0.348769123,0.357217149,0.70561892,0.999496475,0.999688474,0.003222455,107,1,1,0,0.529261004,0.709963281
12240,10,90,150,0.1,0.8,0.4,0.45,0.1,0.05,FALSE,0.105851852,0.066563388,0.036087876,0.295342386,0.5,1,1,0,132,1,1,0,0.429528964,0.66346595
12241,10,90,150,0.1,0.8,0.4,0.45,0.2,0.05,FALSE,0.19,0.065484801,0.016935823,0.238282705,0.5,1,1,0,148,1,1,0,0.430013457,0.768834201
12242,10,90,150,0.1,0.8,0.4,0.45,0.3,0.05,FALSE,0.295407407,0.064829095,0.009180228,0.17012064,0.5,1,1,0,150,1,1,0,0.388732435,0.858578002
12243,10,90,150,0.1,0.8,0.35,0.45,0.9,0.25,FALSE,0.886,0.267731623,0.703035736,0.503689253,0.880367183,0.998933902,1,0,39,1,1,0,0.532049084,0.528137733
12244,10,90,150,0.1,0.8,0.4,0.45,0.4,0.05,FALSE,0.40162963,0.068691433,0.008616078,0.174540946,0.5,1,1,0,150,1,1,0,0.414283101,0.900940942
12245,10,90,150,0.1,0.8,0.4,0.45,0.5,0.05,FALSE,0.494444444,0.075444385,0.011786632,0.147210801,0.533729106,1,1,0,150,1,1,0,0.380255905,0.915223103
12246,10,90,150,0.1,0.8,0.4,0.45,0.8,0.05,FALSE,0.809185185,0.0617467,0.01373002,0.208315316,0.5,0.99984639,0.9998541,0.001780939,149,1,1,0,0.395833456,0.771663609
12247,10,90,150,0.1,0.8,0.4,0.45,0.6,0.05,FALSE,0.607703704,0.07091774,0.010094254,0.172298698,0.5,1,1,0,150,1,1,0,0.408924587,0.896270383
12248,10,90,150,0.1,0.8,0.4,0.45,0.7,0.05,FALSE,0.689703704,0.070132347,0.012001237,0.158359534,0.5,1,1,0,150,1,1,0,0.375354565,0.865332267
12249,10,90,150,0.1,0.8,0.4,0.45,0.9,0.05,FALSE,0.903777778,0.058410322,0.028426636,0.305381408,0.5,0.998680739,0.995901639,0.045267873,122,1,1,0,0.425132976,0.641175173
12250,10,90,150,0.1,0.8,0.4,0.45,0.2,0.1,FALSE,0.198074074,0.108023825,0.063017617,0.251048705,0.5,1,1,0,144,1,1,0,0.441844673,0.763163197
12251,10,90,150,0.1,0.8,0.4,0.45,0.3,0.1,FALSE,0.302740741,0.108949417,0.045606704,0.157366396,0.504679121,0.999186992,0.999333333,0.008164966,150,1,1,0,0.366017711,0.846965047
12252,10,90,150,0.1,0.8,0.4,0.45,0.1,0.1,FALSE,0.099555556,0.100036285,0.101567434,0.304050495,0.5,1,1,0,106,1,1,0,0.426520796,0.645291909
12253,10,90,150,0.1,0.8,0.4,0.45,0.4,0.1,FALSE,0.39762963,0.120068383,0.049604664,0.171865006,0.550238455,1,1,0,150,1,1,0,0.402181771,0.882834348
12254,10,90,150,0.1,0.8,0.4,0.45,0.5,0.1,FALSE,0.498518519,0.105728432,0.033967378,0.183988547,0.560016154,1,1,0,150,1,1,0,0.427065632,0.899388552
12255,10,90,150,0.1,0.8,0.4,0.45,0.8,0.1,FALSE,0.807333333,0.124441448,0.089372643,0.276984003,0.525788856,1,1,0,140,1,1,0,0.463161522,0.748305748
12256,10,90,150,0.1,0.8,0.4,0.45,0.7,0.1,FALSE,0.706814815,0.114024349,0.052182942,0.204393812,0.513993428,1,1,0,148,1,1,0,0.423373239,0.835292549
12257,10,90,150,0.1,0.8,0.4,0.45,0.6,0.1,FALSE,0.602074074,0.109808824,0.039641939,0.174935261,0.541425446,1,1,0,150,1,1,0,0.411719574,0.894142729
12258,10,90,150,0.1,0.8,0.4,0.45,0.9,0.1,FALSE,0.909407407,0.107052935,0.129302743,0.329307915,0.52404624,1,1,0,92,1,1,0,0.43517755,0.621050604
12259,10,90,150,0.1,0.8,0.4,0.45,0.2,0.15,FALSE,0.211777778,0.16281775,0.149187317,0.330818341,0.556413999,1,1,0,136,1,1,0,0.528966169,0.752324356
12260,10,90,150,0.1,0.8,0.4,0.45,0.3,0.15,FALSE,0.320518519,0.165350191,0.115607448,0.252351236,0.577226957,0.999237805,0.999589768,0.003572003,148,1,1,0,0.482472668,0.830460169
12261,10,90,150,0.1,0.8,0.4,0.45,0.4,0.15,FALSE,0.396296296,0.151352982,0.085527978,0.216375084,0.588194564,1,1,0,150,1,1,0,0.461015246,0.87733566
12262,10,90,150,0.1,0.8,0.4,0.45,0.1,0.15,FALSE,0.116222222,0.168250639,0.26695082,0.362629536,0.626798777,0.997840173,0.99796748,0.01449664,82,1,1,0,0.477350335,0.632851205
12263,10,90,150,0.1,0.8,0.4,0.45,0.5,0.15,FALSE,0.505555556,0.160147159,0.092447062,0.243525034,0.608667878,0.999756335,0.99962963,0.004536092,150,1,1,0,0.501651558,0.884153437
12264,10,90,150,0.1,0.8,0.4,0.45,0.6,0.15,FALSE,0.600296296,0.156415788,0.091806148,0.231350053,0.587685821,1,1,0,148,1,1,0,0.47724354,0.869900454
12265,10,90,150,0.1,0.8,0.4,0.45,0.7,0.15,FALSE,0.695407407,0.155338011,0.103875866,0.221137393,0.563113635,1,1,0,149,1,1,0,0.440405799,0.82651809
12266,10,90,150,0.1,0.8,0.4,0.45,0.8,0.15,FALSE,0.818518519,0.137142135,0.116692489,0.262927611,0.52224521,1,1,0,138,1,1,0,0.440187096,0.737011528
12267,10,90,150,0.1,0.8,0.4,0.45,0.9,0.15,FALSE,0.906148148,0.140165123,0.222014253,0.372983263,0.550182885,0.998619158,0.99949187,0.004601314,82,1,1,0,0.471670908,0.611552837
12268,10,90,150,0.1,0.8,0.4,0.45,0.2,0.2,FALSE,0.19637037,0.181721255,0.200077237,0.316226028,0.577169055,1,1,0,119,1,1,0,0.492125847,0.723658474
12269,10,90,150,0.1,0.8,0.4,0.45,0.3,0.2,FALSE,0.299037037,0.183939349,0.151811754,0.270832451,0.594913689,1,1,0,143,1,1,0,0.494604306,0.811561077
12270,10,90,150,0.1,0.8,0.4,0.45,0.1,0.2,FALSE,0.107777778,0.203904834,0.424732705,0.413602568,0.750273927,1,1,0,60,1,1,0,0.491891844,0.585698401
12271,10,90,150,0.1,0.8,0.4,0.45,0.4,0.2,FALSE,0.40962963,0.198993518,0.15416612,0.28396925,0.651235848,1,1,0,148,1,1,0,0.534578034,0.848870203
12272,10,90,150,0.1,0.8,0.4,0.45,0.5,0.2,FALSE,0.512148148,0.219526327,0.183561859,0.287028217,0.671715409,1,1,0,149,1,1,0,0.539214654,0.849836854
12273,10,90,150,0.1,0.8,0.4,0.45,0.8,0.2,FALSE,0.835407407,0.166477082,0.192313365,0.337526154,0.583555416,1,1,0,111,1,1,0,0.496285684,0.695284264
12274,10,90,150,0.1,0.8,0.4,0.45,0.6,0.2,FALSE,0.637481481,0.205506864,0.17334148,0.283039265,0.64458012,1,1,0,149,1,1,0,0.520196898,0.827927104
12275,10,90,150,0.1,0.8,0.4,0.45,0.7,0.2,FALSE,0.688296296,0.206641674,0.189763591,0.327831311,0.641290353,1,1,0,143,1,1,0,0.559819458,0.80160776
12276,10,90,150,0.1,0.8,0.4,0.45,0.9,0.2,FALSE,0.921777778,0.16744724,0.380982406,0.398377605,0.656795442,1,1,0,44,1,1,0,0.453563148,0.557381179
12277,10,90,150,0.1,0.8,0.4,0.45,0.2,0.25,FALSE,0.19762963,0.247866317,0.379551217,0.439434562,0.723412544,1,1,0,97,1,1,0,0.60011553,0.677798993
12278,10,90,150,0.1,0.8,0.4,0.45,0.1,0.25,FALSE,0.083333333,0.223644776,0.648011144,0.48014366,0.820921317,1,1,0,30,1,1,0,0.504357892,0.52480129
12279,10,90,150,0.1,0.8,0.4,0.45,0.3,0.25,FALSE,0.311851852,0.270245886,0.332129198,0.373468399,0.732472558,1,1,0,129,1,1,0,0.584124121,0.756571017
12280,10,90,150,0.1,0.8,0.4,0.45,0.5,0.25,FALSE,0.513777778,0.25049683,0.242347244,0.312477096,0.709057351,1,1,0,148,1,1,0,0.559858772,0.830449021
12281,10,90,150,0.1,0.8,0.4,0.45,0.4,0.25,FALSE,0.413259259,0.248907453,0.246705148,0.356995111,0.71692686,1,1,0,144,1,1,0,0.612888118,0.822540338
12282,10,90,150,0.1,0.8,0.4,0.45,0.6,0.25,FALSE,0.596814815,0.253657761,0.258681624,0.292863241,0.698898479,1,1,0,141,1,1,0,0.523809909,0.813941112
12283,10,90,150,0.1,0.8,0.4,0.45,0.7,0.25,FALSE,0.665703704,0.271415389,0.322767966,0.368665936,0.71074124,1,1,0,130,1,1,0,0.587071041,0.768252112
12284,10,90,150,0.1,0.8,0.4,0.45,0.8,0.25,FALSE,0.803259259,0.245170593,0.372417739,0.449476256,0.708689335,1,1,0,102,1,1,0,0.606894554,0.671657533
12285,10,90,150,0.1,0.8,0.45,0.45,0.2,0.05,FALSE,0.203111111,0.063992087,0.014344035,0.299057013,0.5,1,1,0,149,1,1,0,0.506155324,0.774904461
12286,10,90,150,0.1,0.8,0.45,0.45,0.1,0.05,FALSE,0.095185185,0.060604526,0.03187723,0.321286229,0.5,1,1,0,125,1,1,0,0.444093125,0.645462959
12287,10,90,150,0.1,0.8,0.45,0.45,0.3,0.05,FALSE,0.296592593,0.064015734,0.00862508,0.22997639,0.5,0.999591503,0.99974359,0.003140371,150,1,1,0,0.466109198,0.85289991
12288,10,90,150,0.1,0.8,0.4,0.45,0.9,0.25,FALSE,0.887555556,0.274472264,0.74827819,0.540851362,0.929599059,1,1,0,30,1,1,0,0.562096454,0.517903125
12289,10,90,150,0.1,0.8,0.45,0.45,0.4,0.05,FALSE,0.398,0.071766993,0.010499074,0.235768031,0.5,1,1,0,150,1,1,0,0.499646412,0.899565758
12290,10,90,150,0.1,0.8,0.45,0.45,0.5,0.05,FALSE,0.490296296,0.073559823,0.010656515,0.17493073,0.520351643,1,1,0,150,1,1,0,0.421232623,0.914816841
12291,10,90,150,0.1,0.8,0.45,0.45,0.6,0.05,FALSE,0.595111111,0.074535377,0.012075898,0.19753522,0.50632252,1,1,0,150,1,1,0,0.447610485,0.902175381
12292,10,90,150,0.1,0.8,0.45,0.45,0.7,0.05,FALSE,0.691481481,0.07065402,0.012423118,0.252709567,0.5,0.999605055,0.999791667,0.002551552,150,1,1,0,0.500333945,0.860386996
12293,10,90,150,0.1,0.8,0.45,0.45,0.8,0.05,FALSE,0.810888889,0.064061321,0.015821591,0.27842568,0.5,1,1,0,148,1,1,0,0.473962761,0.763009791
12294,10,90,150,0.1,0.8,0.45,0.45,0.1,0.1,FALSE,0.089481481,0.09946236,0.111450526,0.352071646,0.514144277,1,1,0,100,1,1,0,0.463936112,0.629370156
12295,10,90,150,0.1,0.8,0.45,0.45,0.9,0.05,FALSE,0.901703704,0.057551566,0.026543666,0.325209625,0.5,0.997395833,0.997508306,0.022844778,129,1,1,0,0.452181033,0.651351003
12296,10,90,150,0.1,0.8,0.45,0.45,0.2,0.1,FALSE,0.186,0.10571874,0.063375493,0.287785782,0.5,1,1,0,143,1,1,0,0.475633064,0.748243046
12297,10,90,150,0.1,0.8,0.45,0.45,0.3,0.1,FALSE,0.307555556,0.114122648,0.050581433,0.214778547,0.498475113,0.999599038,0.999666667,0.004082483,150,1,1,0,0.444972739,0.850812837
12298,10,90,150,0.1,0.8,0.45,0.45,0.4,0.1,FALSE,0.397851852,0.112737513,0.042394462,0.222042907,0.538845236,1,1,0,150,1,1,0,0.472634061,0.884676286
12299,10,90,150,0.1,0.8,0.45,0.45,0.5,0.1,FALSE,0.528962963,0.118563618,0.045795146,0.259017326,0.580507956,1,1,0,150,1,1,0,0.532817523,0.901193639
12300,10,90,150,0.1,0.8,0.45,0.45,0.6,0.1,FALSE,0.593555556,0.099757515,0.030466514,0.234831045,0.527629749,1,1,0,150,1,1,0,0.497944778,0.898839391
12301,10,90,150,0.1,0.8,0.45,0.45,0.7,0.1,FALSE,0.69762963,0.118386609,0.055922578,0.247494601,0.525942608,1,1,0,150,1,1,0,0.485155083,0.845965265
12302,10,90,150,0.1,0.8,0.45,0.45,0.8,0.1,FALSE,0.78562963,0.098825204,0.047382918,0.247943548,0.5,1,1,0,148,1,1,0,0.449162541,0.7822622
12303,10,90,150,0.1,0.8,0.45,0.45,0.9,0.1,FALSE,0.894222222,0.108199893,0.113821076,0.347698925,0.5,1,1,0,108,1,1,0,0.46915577,0.642598097
12304,10,90,150,0.1,0.8,0.45,0.45,0.2,0.15,FALSE,0.198592593,0.1604756,0.152214414,0.364152365,0.568188865,1,1,0,136,1,1,0,0.561463271,0.741918694
12305,10,90,150,0.1,0.8,0.45,0.45,0.3,0.15,FALSE,0.309333333,0.164381954,0.116554841,0.24244677,0.579587438,0.998768473,0.998986486,0.012329924,148,1,1,0,0.468535275,0.82821038
12306,10,90,150,0.1,0.8,0.45,0.45,0.1,0.15,FALSE,0.102296296,0.162721371,0.279763287,0.418634351,0.624294495,1,1,0,75,1,1,0,0.519986505,0.612772582
12307,10,90,150,0.1,0.8,0.45,0.45,0.4,0.15,FALSE,0.425703704,0.156871692,0.09048417,0.256992763,0.606354227,1,1,0,149,1,1,0,0.520973513,0.885832721
12308,10,90,150,0.1,0.8,0.45,0.45,0.7,0.15,FALSE,0.686074074,0.152908048,0.09846258,0.280153331,0.561052193,0.999213218,0.999049217,0.008853697,149,1,1,0,0.520041491,0.833604593
12309,10,90,150,0.1,0.8,0.45,0.45,0.6,0.15,FALSE,0.623185185,0.156161262,0.093707045,0.265139778,0.582863432,1,1,0,150,1,1,0,0.520444521,0.866441741
12310,10,90,150,0.1,0.8,0.45,0.45,0.5,0.15,FALSE,0.512740741,0.157836619,0.089531789,0.237496905,0.620582819,1,1,0,150,1,1,0,0.496864301,0.890286163
12311,10,90,150,0.1,0.8,0.45,0.45,0.8,0.15,FALSE,0.785111111,0.16137937,0.144703969,0.270673214,0.564451646,1,1,0,135,1,1,0,0.461387561,0.757363417
12312,10,90,150,0.1,0.8,0.45,0.45,0.9,0.15,FALSE,0.88562963,0.171150458,0.280645477,0.418794773,0.617639479,1,1,0,82,1,1,0,0.532818824,0.627687803
12313,10,90,150,0.1,0.8,0.45,0.45,0.2,0.2,FALSE,0.192296296,0.200488039,0.250015047,0.3603997,0.650853663,1,1,0,121,1,1,0,0.528510829,0.704070275
12314,10,90,150,0.1,0.8,0.45,0.45,0.3,0.2,FALSE,0.315111111,0.209988696,0.195097357,0.322491673,0.634021862,1,1,0,141,1,1,0,0.55400283,0.802989838
12315,10,90,150,0.1,0.8,0.45,0.45,0.1,0.2,FALSE,0.115407407,0.222605139,0.478027551,0.489161652,0.780282891,1,1,0,51,1,1,0,0.568744855,0.58120993
12316,10,90,150,0.1,0.8,0.45,0.45,0.4,0.2,FALSE,0.405777778,0.208588961,0.171017622,0.285289957,0.652136829,1,1,0,148,1,1,0,0.531648008,0.841484056
12317,10,90,150,0.1,0.8,0.45,0.45,0.7,0.2,FALSE,0.699777778,0.212601085,0.206013163,0.306798129,0.628801838,0.999598394,0.999781469,0.002613256,143,1,1,0,0.528033594,0.793715868
12318,10,90,150,0.1,0.8,0.45,0.45,0.5,0.2,FALSE,0.496666667,0.199762681,0.150013628,0.244832047,0.652754608,1,1,0,149,1,1,0,0.495730384,0.870629107
12319,10,90,150,0.1,0.8,0.45,0.45,0.6,0.2,FALSE,0.582814815,0.221219163,0.192026165,0.295859669,0.665225966,0.999710481,0.999662162,0.004109975,148,1,1,0,0.542491465,0.836911693
12320,10,90,150,0.1,0.8,0.45,0.45,0.8,0.2,FALSE,0.800740741,0.204034486,0.252151146,0.345676427,0.631674584,1,1,0,118,1,1,0,0.51868582,0.713617968
12321,10,90,150,0.1,0.8,0.45,0.45,0.2,0.25,FALSE,0.191111111,0.243581964,0.375895225,0.460222266,0.741235586,1,1,0,95,1,1,0,0.621315853,0.672877652
12322,10,90,150,0.1,0.8,0.45,0.45,0.3,0.25,FALSE,0.279111111,0.247640017,0.296350463,0.403955616,0.69324752,1,1,0,132,1,1,0,0.621200734,0.754578515
12323,10,90,150,0.1,0.8,0.45,0.45,0.9,0.2,FALSE,0.90637037,0.182421394,0.384268298,0.47223475,0.664354769,0.998743719,0.995098039,0.035007002,51,1,1,0,0.548533603,0.579888722
12324,10,90,150,0.1,0.8,0.45,0.45,0.4,0.25,FALSE,0.379037037,0.246901544,0.250223094,0.358354226,0.690637909,0.999801351,0.9995005,0.005973157,143,1,1,0,0.606119105,0.811053265
12325,10,90,150,0.1,0.8,0.45,0.45,0.1,0.25,FALSE,0.064962963,0.206039142,0.692222663,0.517507981,0.877760644,1,1,0,19,1,1,0,0.519563311,0.501677954
12326,10,90,150,0.1,0.8,0.45,0.45,0.5,0.25,FALSE,0.533555556,0.239491099,0.221457918,0.340018745,0.694405136,1,1,0,147,1,1,0,0.599255268,0.834884179
12327,10,90,150,0.1,0.8,0.45,0.45,0.6,0.25,FALSE,0.602592593,0.25652611,0.266135148,0.39364746,0.718796132,1,1,0,142,1,1,0,0.644947758,0.800448529
12328,10,90,150,0.1,0.8,0.45,0.45,0.7,0.25,FALSE,0.677703704,0.238950867,0.25265138,0.334738435,0.665362395,1,1,0,132,1,1,0,0.560308964,0.789897967
12329,10,90,150,0.1,0.8,0.45,0.45,0.8,0.25,FALSE,0.796074074,0.259798888,0.408039352,0.498095351,0.719590897,1,1,0,109,1,1,0,0.668476052,0.671027344
12330,10,90,150,0.1,0.8,0.5,0.45,0.1,0.05,FALSE,0.094074074,0.058080813,0.028780687,0.351950737,0.5,0.997409326,0.997628726,0.018710731,123,1,1,0,0.474982135,0.644525859
12331,10,90,150,0.1,0.8,0.5,0.45,0.2,0.05,FALSE,0.20362963,0.068317816,0.017863246,0.314318752,0.5,0.999402628,0.999758687,0.002935696,148,1,1,0,0.526070398,0.776997917
12332,10,90,150,0.1,0.8,0.5,0.45,0.3,0.05,FALSE,0.30162963,0.075823828,0.016358708,0.253904991,0.5,0.999584372,0.999166667,0.010206207,150,1,1,0,0.497524308,0.852856085
12333,10,90,150,0.1,0.8,0.45,0.45,0.9,0.25,FALSE,0.86637037,0.291282309,0.726256732,0.596318116,0.885066311,1,1,0,36,1,1,0,0.649632999,0.534501226
12334,10,90,150,0.1,0.8,0.5,0.45,0.6,0.05,FALSE,0.60362963,0.067242069,0.007871738,0.237346559,0.5,1,1,0,150,1,1,0,0.49902913,0.894536456
12335,10,90,150,0.1,0.8,0.5,0.45,0.4,0.05,FALSE,0.398148148,0.076444486,0.013421028,0.23673627,0.5,1,1,0,150,1,1,0,0.501008719,0.899601553
12336,10,90,150,0.1,0.8,0.5,0.45,0.5,0.05,FALSE,0.499407407,0.061397359,0.004010497,0.246111622,0.510979095,1,1,0,150,1,1,0,0.523736851,0.91664378
12337,10,90,150,0.1,0.8,0.5,0.45,0.7,0.05,FALSE,0.696,0.067423986,0.010487871,0.302516171,0.5,1,1,0,150,1,1,0,0.570020548,0.865532311
12338,10,90,150,0.1,0.8,0.5,0.45,0.8,0.05,FALSE,0.797481481,0.064726256,0.014991313,0.278037882,0.5,1,1,0,148,1,1,0,0.485364085,0.782119036
